AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,Indegree,IsSingleNode,label,name,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,selected,SelfLoops,shared name,Stress
0,0,0,0.25,0,4,4,FALSE,Cre06.g305400,Cre06.g305400,9,0,0,FALSE,0,Cre06.g305400,0
1.5,0,0.666666667,0,2,1,0,FALSE,Cre06.g252100,Cre06.g252100,5,1,0,FALSE,0,Cre06.g252100,0
5.84,0,0.171232877,0,10,1,0,FALSE,Cre06.g277400,Cre06.g277400,19,1,0,FALSE,0,Cre06.g277400,0
0,0,0,0,0,1,1,FALSE,Cre07.g351350,Cre07.g351350,3,0,0,FALSE,0,Cre07.g351350,0
0,0,0,0,0,1,1,FALSE,"CGE1,g7956","CGE1,g7956",4,0,0,FALSE,0,"CGE1,g7956",0
0,0,0,0,0,1,1,FALSE,g14042,g14042,9,0,0,FALSE,0,g14042,0
1,0,1,0,1,1,0,FALSE,Cre06.g262850,Cre06.g262850,4,1,0,FALSE,0,Cre06.g262850,0
3.105263158,0.139473768,0.322033898,0,5,2,1,FALSE,"Cre01.g012750,g316","Cre01.g012750,g316",17,1,0,FALSE,0,"Cre01.g012750,g316",443455847
0,0,0,0,0,1,1,FALSE,g6320,g6320,4,0,0,FALSE,0,g6320,0
4.5,0,0.222222222,0,7,1,0,FALSE,Cre03.g161300,Cre03.g161300,5,1,0,FALSE,0,Cre03.g161300,0
3.889830508,0,0.25708061,0,10,1,0,FALSE,g1887,g1887,38,1,0,FALSE,0,g1887,0
1,0,1,0.5,1,2,1,FALSE,Cre02.g079000,Cre02.g079000,4.5,1,0,FALSE,0,Cre02.g079000,0
1,0,1,0.5,1,2,0,FALSE,g1438,g1438,4.5,2,0,FALSE,0,g1438,0
3.888111888,0,0.257194245,0.5,8,2,0,FALSE,Cre02.g103750,Cre02.g103750,63.5,2,0,FALSE,0,Cre02.g103750,0
3.109375,0,0.32160804,0.333333333,8,3,0,FALSE,Cre17.g736400,Cre17.g736400,83,3,0,FALSE,0,Cre17.g736400,0
1,0,1,0,1,1,0,FALSE,Cre01.g049600,Cre01.g049600,2,1,0,FALSE,0,Cre01.g049600,0
0,0,0,0,0,1,1,FALSE,Cre06.g307700,Cre06.g307700,5,0,0,FALSE,0,Cre06.g307700,0
1,0,1,0,1,1,0,FALSE,Cre01.g029350,Cre01.g029350,3,1,0,FALSE,0,Cre01.g029350,0
0,0,0,0,0,1,1,FALSE,"Cre14.g625050,Cre14.g625100","Cre14.g625050,Cre14.g625100",21,0,0,FALSE,0,"Cre14.g625050,Cre14.g625100",0
0,0,0,0,0,1,1,FALSE,Cre13.g589500,Cre13.g589500,8,0,0,FALSE,0,Cre13.g589500,0
0,0,0,0,0,1,1,FALSE,g16706,g16706,2,0,0,FALSE,0,g16706,0
1,0,1,0,1,1,0,FALSE,g7375,g7375,7,1,0,FALSE,0,g7375,0
1,0,1,0,1,1,0,FALSE,g6352,g6352,4,1,0,FALSE,0,g6352,0
1,0,1,0,1,1,0,FALSE,Cre12.g527750,Cre12.g527750,7,1,0,FALSE,0,Cre12.g527750,0
1.428571429,0.001075783,0.7,0.05,2,5,1,FALSE,Cre05.g232900,Cre05.g232900,6.2,4,0,FALSE,0,Cre05.g232900,103648
0,0,0,0,0,1,1,FALSE,Cre02.g078500,Cre02.g078500,5,0,0,FALSE,0,Cre02.g078500,0
0,0,0,0,0,2,2,FALSE,Cre01.g037350,Cre01.g037350,3,0,0,FALSE,0,Cre01.g037350,0
0,0,0,0,0,1,1,FALSE,Cre06.g280450,Cre06.g280450,4,0,0,FALSE,0,Cre06.g280450,0
0,0,0,0,0,1,1,FALSE,"Cre07.g335700,IFT88","Cre07.g335700,IFT88",4,0,0,FALSE,0,"Cre07.g335700,IFT88",0
1,1.39E-04,1,0,1,3,2,FALSE,"CGLD20,Cre12.g543200,g13706","CGLD20,Cre12.g543200,g13706",4.666666667,1,0,FALSE,0,"CGLD20,Cre12.g543200,g13706",13743
1,0,1,0,1,1,0,FALSE,g11615,g11615,8,1,0,FALSE,0,g11615,0
4.0625,0,0.246153846,0,6,1,0,FALSE,"Cre17.g740300,g17906","Cre17.g740300,g17906",34,1,0,FALSE,0,"Cre17.g740300,g17906",0
0,0,0,0,0,1,1,FALSE,g16934,g16934,33,0,0,FALSE,0,g16934,0
0,0,0,0,0,1,1,FALSE,Cre07.g334850,Cre07.g334850,10,0,0,FALSE,0,Cre07.g334850,0
0,0,0,0,0,1,1,FALSE,Cre17.g704900,Cre17.g704900,10,0,0,FALSE,0,Cre17.g704900,0
3.878787879,0,0.2578125,0.5,7,3,0,FALSE,Cre13.g591700,Cre13.g591700,21.66666667,3,0,FALSE,0,Cre13.g591700,0
1,0,1,0,1,1,0,FALSE,"Cre16.g647800,Cre16.g647850,g15679","Cre16.g647800,Cre16.g647850,g15679",10,1,0,FALSE,0,"Cre16.g647800,Cre16.g647850,g15679",0
2.2,2.59E-04,0.454545455,0,3,2,1,FALSE,Cre03.g181250,Cre03.g181250,4.5,1,0,FALSE,0,Cre03.g181250,40086
1,0,1,0,1,1,0,FALSE,g13961,g13961,2,1,0,FALSE,0,g13961,0
3.583756345,0.479677444,0.279036827,0.247368421,7,20,12,FALSE,g15174,g15174,37,8,0,FALSE,0,g15174,2350075616
3.134529148,1.010072893,0.319027182,0.27613321,7,47,15,FALSE,Cre01.g006550,Cre01.g006550,46.82978723,32,0,FALSE,0,Cre01.g006550,1294116867
3.746666667,0.472132682,0.266903915,0.279100529,8,28,13,FALSE,g6719,g6719,40.53571429,15,0,FALSE,0,g6719,709176451
4.066666667,0.593622675,0.245901639,0.219298246,8,19,6,FALSE,Cre03.g164000,Cre03.g164000,21.84210526,13,0,FALSE,0,Cre03.g164000,2489321524
3.453571429,0.217729483,0.289555326,0.307971014,7,24,7,FALSE,Cre02.g102250,Cre02.g102250,46.625,17,0,FALSE,0,Cre02.g102250,71271604
6.699293643,0.105528342,0.149269468,0.230769231,13,13,2,FALSE,Cre05.g233850,Cre05.g233850,21.53846154,11,0,FALSE,0,Cre05.g233850,163087423
0,0,0,0.28,0,25,25,FALSE,Cre16.g678850,Cre16.g678850,92.84,0,0,FALSE,0,Cre16.g678850,0
2.212765957,0.135169749,0.451923077,0.174174174,4,37,29,FALSE,Cre17.g719000,Cre17.g719000,57.89189189,8,0,FALSE,0,Cre17.g719000,309428953
0,0,0,0.214285714,0,8,8,FALSE,"Cre12.g560850,Cre12.g560900","Cre12.g560850,Cre12.g560900",47.75,0,0,FALSE,0,"Cre12.g560850,Cre12.g560900",0
2.99047619,0.002228409,0.334394904,0.254545455,10,11,5,FALSE,"Cre12.g549600,TUB2","Cre12.g549600,TUB2",98.36363636,6,0,FALSE,0,"Cre12.g549600,TUB2",1191715
7.521597392,0.191951902,0.132950482,0.222222222,22,19,11,FALSE,Cre08.g378000,Cre08.g378000,56.42105263,8,0,FALSE,0,Cre08.g378000,216119458
3.165492958,0.01697454,0.315906563,0.204166667,9,16,6,FALSE,Cre07.g340750,Cre07.g340750,51.75,10,0,FALSE,0,Cre07.g340750,9073785
8.414157852,0.012021707,0.118847307,0.208333333,23,9,4,FALSE,Cre03.g193700,Cre03.g193700,37.77777778,5,0,FALSE,0,Cre03.g193700,2769054
6.930989583,0.249663747,0.144279542,0.240740741,18,27,12,FALSE,g15370,g15370,76.14814815,15,0,FALSE,0,g15370,809450758
7.214703969,0.061996382,0.138605826,0.267992424,19,33,7,FALSE,"VTE3,g15066","VTE3,g15066",90.21212121,26,0,FALSE,0,"VTE3,g15066",190071682
6.920625,0.010680903,0.14449562,0.297348485,19,33,4,FALSE,Cre01.g026250,Cre01.g026250,113.0606061,29,0,FALSE,0,Cre01.g026250,5790026
5.397101449,0.200229891,0.18528464,0.104575163,12,18,8,FALSE,Cre12.g483500,Cre12.g483500,9.277777778,10,0,FALSE,0,Cre12.g483500,602758856
1,5.02E-04,1,0.127272727,1,11,10,FALSE,Cre06.g265950,Cre06.g265950,8.818181818,1,0,FALSE,0,Cre06.g265950,59125
6.369908562,0.100537001,0.156988125,0.083333333,15,4,1,FALSE,Cre13.g563900,Cre13.g563900,8,3,0,FALSE,0,Cre13.g563900,50987040
6.992867332,0.077433978,0.143002856,0.111111111,18,9,7,FALSE,g5051,g5051,10.11111111,2,0,FALSE,0,g5051,22272498
2.076923077,0.294649205,0.481481481,0.116666667,4,16,13,FALSE,Cre16.g664150,Cre16.g664150,34.125,3,0,FALSE,0,Cre16.g664150,225212937
6.80730897,0,0.146900927,0.166666667,14,4,0,FALSE,Cre17.g742150,Cre17.g742150,10.5,4,0,FALSE,0,Cre17.g742150,0
0,0,0,0.333333333,0,4,4,FALSE,g9855,g9855,122.25,0,0,FALSE,0,g9855,0
1,0.009223167,1,0.2,1,5,4,FALSE,Cre16.g664000,Cre16.g664000,15.4,1,0,FALSE,0,Cre16.g664000,2787852
2.614678899,0.117330691,0.38245614,0.345132743,10,114,65,FALSE,g2392,g2392,147.4298246,49,0,FALSE,0,g2392,612068252
3.150943396,0.066492631,0.317365269,0.264492754,7,24,20,FALSE,g8097,g8097,78.79166667,4,0,FALSE,0,g8097,181992035
2.689795918,0.135135139,0.371775417,0.36977534,10,88,44,FALSE,Cre17.g731466,Cre17.g731466,151.25,44,0,FALSE,0,Cre17.g731466,965719722
2.990430622,0.025330566,0.3344,0.203296703,10,14,7,FALSE,g18048,g18048,55.78571429,7,0,FALSE,0,g18048,31248589
2.556776557,0.352603962,0.391117479,0.266636555,10,82,35,FALSE,g14226,g14226,126.1463415,47,0,FALSE,0,g14226,766081307
3.277992278,0.047766365,0.305064782,0.237179487,11,13,6,FALSE,g15311,g15311,44.61538462,7,0,FALSE,0,g15311,39065640
6.518281536,1.29483035,0.153414668,0.360805861,20,78,17,FALSE,g759,g759,144.5897436,61,0,FALSE,0,g759,1.19302E+11
7.438909774,5.44E-04,0.134428301,0.272727273,21,12,3,FALSE,Cre04.g218550,Cre04.g218550,85.75,9,0,FALSE,0,Cre04.g218550,359739
6.63359375,0.055121844,0.150747851,0.352688574,21,104,20,FALSE,Cre02.g089100,Cre02.g089100,151.8557692,84,0,FALSE,0,Cre02.g089100,184833893
6.938255888,0.277884116,0.14412844,0.214687902,19,112,27,FALSE,Cre13.g579950,Cre13.g579950,115.75,85,0,FALSE,0,Cre13.g579950,1169362131
7.44549763,0.126060702,0.134309357,0.343537415,22,49,17,FALSE,g1664,g1664,133,32,0,FALSE,0,g1664,327873090
7.043784206,0.567214704,0.141969142,0.213435374,21,49,23,FALSE,Cre02.g113750,Cre02.g113750,80.34693878,26,0,FALSE,0,Cre02.g113750,2291605901
6.254591837,0.067262387,0.159882535,0.265546218,15,35,2,FALSE,g14246,g14246,114.7714286,33,0,FALSE,0,g14246,78950559
3.900584795,0.013161777,0.256371814,0.336206897,11,29,25,FALSE,Cre02.g104550,Cre02.g104550,101.5517241,4,0,FALSE,0,Cre02.g104550,27067806
5.117346939,4.06E-05,0.195413759,0,12,2,1,FALSE,g206,g206,49.5,1,0,FALSE,0,g206,11582
6.94044665,0.082746862,0.144082946,0.264264264,19,37,12,FALSE,"Cre08.g378250,g8904","Cre08.g378250,g8904",94.86486486,25,0,FALSE,0,"Cre08.g378250,g8904",82044154
4.261603376,0.129754673,0.234653465,0.19005848,11,19,14,FALSE,Cre07.g332550,Cre07.g332550,56.78947368,5,0,FALSE,0,Cre07.g332550,204120057
7.547154472,0.011708708,0.132500269,0.291208791,22,14,8,FALSE,Cre07.g334100,Cre07.g334100,123.4285714,6,0,FALSE,0,Cre07.g334100,13566724
3.023255814,0.071850939,0.330769231,0.23885918,10,34,20,FALSE,g15196,g15196,92.35294118,14,0,FALSE,0,g15196,84734861
3.057142857,0.021037951,0.327102804,0.278325123,10,29,21,FALSE,g14243,g14243,100.7586207,8,0,FALSE,0,g14243,19552842
6.802517703,0.174286168,0.147004395,0.268142235,21,53,18,FALSE,Cre02.g088200,Cre02.g088200,117.6792453,35,0,FALSE,0,Cre02.g088200,574650867
7.489795918,0.146993974,0.133514986,0.208333333,22,25,7,FALSE,Cre17.g718350,Cre17.g718350,50.36,18,0,FALSE,0,Cre17.g718350,1327143704
7.571993671,3.191572566,0.132065615,0.231666667,22,25,18,FALSE,Cre03.g208000,Cre03.g208000,55.16,7,0,FALSE,0,Cre03.g208000,1.72506E+11
7.332545311,0.058454583,0.136378291,0.295121951,22,41,17,FALSE,Cre02.g078507,Cre02.g078507,99.2195122,24,0,FALSE,0,Cre02.g078507,72012704
6.791284404,0.004778287,0.147247552,0.376190476,21,36,8,FALSE,Cre03.g201400,Cre03.g201400,129.8888889,28,0,FALSE,0,Cre03.g201400,3987736
6.328191489,0.71891842,0.158023031,0.210734463,14,60,16,FALSE,"Cre08.g366400,g8585","Cre08.g366400,g8585",108.4666667,44,0,FALSE,0,"Cre08.g366400,g8585",935583650
6.930215827,0.091047247,0.14429565,0.229249012,16,23,5,FALSE,Cre01.g048150,Cre01.g048150,79.86956522,18,0,FALSE,0,Cre01.g048150,18562124
6.736801836,0.005136393,0.148438387,0.436265432,21,81,11,FALSE,Cre13.g591950,Cre13.g591950,160.9506173,70,0,FALSE,0,Cre13.g591950,15330882
2.559585492,8.852669471,0.390688259,0.196923077,8,26,15,FALSE,g6284,g6284,65.34615385,11,0,FALSE,0,g6284,30977472511
7.076530612,2.47E-04,0.141312185,0.255434783,17,24,1,FALSE,"Cre06.g284850,Cre06.g284900,g6623,g6624","Cre06.g284850,Cre06.g284900,g6623,g6624",89.625,23,0,FALSE,0,"Cre06.g284850,Cre06.g284900,g6623,g6624",108290
6.440020419,0.120783263,0.155279011,0.191751701,16,49,5,FALSE,Cre01.g018050,Cre01.g018050,77.97959184,44,0,FALSE,0,Cre01.g018050,147458684
6.245138178,0.707245876,0.16012456,0.196696697,15,37,9,FALSE,Cre17.g715750,Cre17.g715750,68.08108108,28,0,FALSE,0,Cre17.g715750,1168898702
2.62745098,0.319422701,0.380597015,0.191176471,5,17,12,FALSE,g12094,g12094,69.70588235,5,0,FALSE,0,g12094,3304179764
2.660377358,7.25E-07,0.375886525,0.484210526,7,20,13,FALSE,Cre12.g560650,Cre12.g560650,221,7,0,FALSE,0,Cre12.g560650,5065
3.698347107,0.017075048,0.270391061,0.19047619,8,7,5,FALSE,Cre01.g024550,Cre01.g024550,70.14285714,2,0,FALSE,0,Cre01.g024550,13601988
2.842323651,0.115774256,0.351824818,0.158008658,7,22,13,FALSE,Cre14.g615750,Cre14.g615750,75.72727273,9,0,FALSE,0,Cre14.g615750,122570581
0,0,0,0.05,0,5,5,FALSE,"Cre17.g706150,Cre17.g706200","Cre17.g706150,Cre17.g706200",25,0,0,FALSE,0,"Cre17.g706150,Cre17.g706200",0
6.364618501,0,0.157118608,0.5,16,6,2,FALSE,"Cre12.g521900,Cre12.g521950,g12854","Cre12.g521900,Cre12.g521950,g12854",122.1666667,4,0,FALSE,0,"Cre12.g521900,Cre12.g521950,g12854",0
6.55733945,0.012227877,0.152500874,0.229437229,15,22,9,FALSE,g18134,g18134,99.18181818,13,0,FALSE,0,g18134,6547647
3.606451613,0.947091031,0.277280859,0.128947368,8,20,6,FALSE,"Cre09.g417401,g10333","Cre09.g417401,g10333",48,14,0,FALSE,0,"Cre09.g417401,g10333",3758017770
7.762430939,0,0.128825623,0,17,3,0,FALSE,Cre17.g725800,Cre17.g725800,3,3,0,FALSE,0,Cre17.g725800,0
3.353535354,0.439228646,0.298192771,0.177083333,8,64,43,FALSE,g9638,g9638,80.9375,21,0,FALSE,0,g9638,1037086334
6.139835995,0,0.1628708,0.5,18,4,0,FALSE,Cre17.g725500,Cre17.g725500,56.5,4,0,FALSE,0,Cre17.g725500,0
0,0,0,0.166666667,0,3,3,FALSE,g14156,g14156,9,0,0,FALSE,0,g14156,0
6.713900655,0,0.148944712,0.333333333,17,3,0,FALSE,g17567,g17567,38.33333333,3,0,FALSE,0,g17567,0
1.5,1.14E-04,0.666666667,0,2,2,1,FALSE,Cre05.g238250,Cre05.g238250,4,1,0,FALSE,0,Cre05.g238250,16256
6.876404494,0.122378332,0.145424837,0.1,16,6,4,FALSE,Cre03.g173900,Cre03.g173900,16.83333333,2,0,FALSE,0,Cre03.g173900,35561616
0,0,0,0,0,1,1,FALSE,"Cre10.g437900,g10788","Cre10.g437900,g10788",3,0,0,FALSE,0,"Cre10.g437900,g10788",0
6.04063302,0.232754659,0.165545564,0.280797101,16,24,3,FALSE,Cre10.g435400,Cre10.g435400,63.375,21,0,FALSE,0,Cre10.g435400,565623711
6.994649545,2.11E-04,0.142966419,0.333333333,16,3,2,FALSE,Cre09.g411750,Cre09.g411750,18,1,0,FALSE,0,Cre09.g411750,97404
0,0,0,0,0,1,1,FALSE,Cre06.g278300,Cre06.g278300,11,0,0,FALSE,0,Cre06.g278300,0
6.355375254,0,0.157347121,0.218181818,14,11,0,FALSE,Cre17.g722700,Cre17.g722700,23,11,0,FALSE,0,Cre17.g722700,0
6.593429158,0.835261951,0.151666148,0.178571429,14,8,5,FALSE,Cre10.g438250,Cre10.g438250,17.75,3,0,FALSE,0,Cre10.g438250,745912942
7.015233415,0,0.142546932,0.25,17,4,0,FALSE,Cre17.g723750,Cre17.g723750,11,4,0,FALSE,0,Cre17.g723750,0
6.871077763,0.028258312,0.145537576,0.236111111,16,9,5,FALSE,Cre07.g351150,Cre07.g351150,21.77777778,4,0,FALSE,0,Cre07.g351150,73148535
6.442330559,0.55707274,0.15522333,0.183333333,16,25,11,FALSE,Cre07.g318950,Cre07.g318950,30.24,14,0,FALSE,0,Cre07.g318950,1086056388
8.175126904,0.624207717,0.12232226,0.13,18,25,3,FALSE,Cre10.g418900,Cre10.g418900,12.16,22,0,FALSE,0,Cre10.g418900,727555083
3.876923077,0.00657675,0.257936508,0.21969697,7,12,6,FALSE,Cre06.g275250,Cre06.g275250,12.41666667,6,0,FALSE,0,Cre06.g275250,1579541
8.68021978,0,0.115204456,0.5,17,2,1,FALSE,g11477,g11477,47.5,1,0,FALSE,0,g11477,0
1,2.89E-05,1,0,1,2,1,FALSE,Cre12.g509400,Cre12.g509400,25.5,1,0,FALSE,0,Cre12.g509400,6181
3.520408163,0.11087521,0.284057971,0.239766082,8,19,12,FALSE,g1917,g1917,66.47368421,7,0,FALSE,0,g1917,367994168
3.676056338,0.026468013,0.272030651,0.38213345,6,68,56,FALSE,g9945,g9945,139.9411765,12,0,FALSE,0,g9945,7306264
3.905940594,7.51E-04,0.256020279,0,7,2,1,FALSE,Cre17.g703250,Cre17.g703250,35,1,0,FALSE,0,Cre17.g703250,1308119
2.2,8.50E-04,0.454545455,0.214285714,3,8,7,FALSE,Cre12.g515200,Cre12.g515200,11.625,1,0,FALSE,0,Cre12.g515200,103746
0,0,0,0.142857143,0,8,8,FALSE,"Cre15.g641527,g15467","Cre15.g641527,g15467",4.625,0,0,FALSE,0,"Cre15.g641527,g15467",0
3.318181818,0,0.301369863,0.5,6,2,0,FALSE,g18040,g18040,5,2,0,FALSE,0,g18040,0
1,4.04E-04,1,0.214285714,1,7,4,FALSE,Cre15.g641600,Cre15.g641600,5.857142857,3,0,FALSE,0,Cre15.g641600,36088
1,4.95E-05,1,0.233333333,1,6,5,FALSE,g2980,g2980,4.833333333,1,0,FALSE,0,g2980,8897
5.885964912,0.005779881,0.169895678,0.1,10,6,4,FALSE,Cre07.g348250,Cre07.g348250,18,2,0,FALSE,0,Cre07.g348250,2623410
0,0,0,0,0,3,3,FALSE,Cre07.g349300,Cre07.g349300,10.33333333,0,0,FALSE,0,Cre07.g349300,0
3.142857143,0.774652382,0.318181818,0.1,6,6,2,FALSE,"ELG23,g2413","ELG23,g2413",5.5,4,0,FALSE,0,"ELG23,g2413",679619123
2.928571429,0.276000525,0.341463415,0.083333333,5,4,3,FALSE,Cre12.g523950,Cre12.g523950,6.25,1,0,FALSE,0,Cre12.g523950,236156019
0,0,0,0.1,0,5,5,FALSE,Cre13.g590950,Cre13.g590950,3.6,0,0,FALSE,0,Cre13.g590950,0
2.125,9.07E-04,0.470588235,0.166666667,3,3,1,FALSE,g11686,g11686,4.333333333,2,0,FALSE,0,g11686,64648
2,3.41E-04,0.5,0,3,2,1,FALSE,Cre10.g432850,Cre10.g432850,2,1,0,FALSE,0,Cre10.g432850,24279
2.5,0,0.4,0,4,1,0,FALSE,Cre17.g740050,Cre17.g740050,2,1,0,FALSE,0,Cre17.g740050,0
2.636363636,0.001135437,0.379310345,0.083333333,4,4,1,FALSE,Cre11.g476500,Cre11.g476500,2.75,3,0,FALSE,0,Cre11.g476500,80910
3.333333333,0,0.3,0.5,5,2,0,FALSE,Cre17.g740400,Cre17.g740400,4.5,2,0,FALSE,0,Cre17.g740400,0
0,0,0,0,0,1,1,FALSE,Cre09.g413600,Cre09.g413600,4,0,0,FALSE,0,Cre09.g413600,0
1.2,0,0.833333333,0.25,2,4,0,FALSE,Cre17.g742450,Cre17.g742450,5.5,4,0,FALSE,0,Cre17.g742450,0
6.115942029,0,0.163507109,0.5,10,2,0,FALSE,Cre17.g724750,Cre17.g724750,4,2,0,FALSE,0,Cre17.g724750,0
5.205882353,0.015308399,0.192090395,0.033333333,9,6,2,FALSE,Cre14.g617550,Cre14.g617550,4.666666667,4,0,FALSE,0,Cre14.g617550,5858355
1,0,1,0,1,2,0,FALSE,Cre17.g734125,Cre17.g734125,9.5,2,0,FALSE,0,Cre17.g734125,0
0,0,0,0.5,0,2,2,FALSE,"Cre06.g308000,Cre06.g308050","Cre06.g308000,Cre06.g308050",4,0,0,FALSE,0,"Cre06.g308000,Cre06.g308050",0
7.236241611,0,0.138193285,0.25,17,4,0,FALSE,Cre17.g735950,Cre17.g735950,73,4,0,FALSE,0,Cre17.g735950,0
0,0,0,0,0,1,1,FALSE,Cre17.g733900,Cre17.g733900,2,0,0,FALSE,0,Cre17.g733900,0
0,0,0,0,0,1,1,FALSE,Cre06.g252200,Cre06.g252200,3,0,0,FALSE,0,Cre06.g252200,0
2.545454545,0,0.392857143,0,4,3,0,FALSE,g17893,g17893,3,3,0,FALSE,0,g17893,0
9.849487786,5.48E-04,0.101528122,0.083333333,19,4,2,FALSE,Cre03.g170050,Cre03.g170050,6.25,2,0,FALSE,0,Cre03.g170050,62377
1.2,0.012747144,0.833333333,0.136363636,2,12,8,FALSE,Cre17.g704700,Cre17.g704700,8.25,4,0,FALSE,0,Cre17.g704700,2262728
0,0,0,0.166666667,0,4,4,FALSE,"Cre03.g175100,g3616","Cre03.g175100,g3616",8.25,0,0,FALSE,0,"Cre03.g175100,g3616",0
1,0.037100028,1,0.127272727,1,11,9,FALSE,Cre06.g309450,Cre06.g309450,10.54545455,2,0,FALSE,0,Cre06.g309450,12721369
0,0,0,0.1,0,5,5,FALSE,Cre17.g713600,Cre17.g713600,8.6,0,0,FALSE,0,Cre17.g713600,0
0,0,0,0,0,1,1,FALSE,Cre02.g077800,Cre02.g077800,2,0,0,FALSE,0,Cre02.g077800,0
0,0,0,0,0,3,3,FALSE,g7713,g7713,11.33333333,0,0,FALSE,0,g7713,0
6.130434783,0,0.163120567,0,10,1,0,FALSE,Cre17.g724550,Cre17.g724550,6,1,0,FALSE,0,Cre17.g724550,0
10.70893971,0.083664238,0.093379926,0.232142857,21,8,3,FALSE,Cre02.g077850,Cre02.g077850,5.75,5,0,FALSE,0,Cre02.g077850,95045125
11.60650029,0.301579686,0.086158616,0.3,25,6,3,FALSE,Cre09.g396100,Cre09.g396100,8.166666667,3,0,FALSE,0,Cre09.g396100,180661125
9.300287356,0.215143739,0.107523559,0.033333333,18,6,2,FALSE,Cre03.g192200,Cre03.g192200,9.166666667,4,0,FALSE,0,Cre03.g192200,259665070
3.5,2.92E-04,0.285714286,0.416666667,6,4,3,FALSE,Cre07.g335250,Cre07.g335250,7,1,0,FALSE,0,Cre07.g335250,88605
10.62950058,0.568328097,0.094077797,0.352380952,24,15,2,FALSE,g168,g168,16.53333333,13,0,FALSE,0,g168,793955950
10.67971946,0.076081183,0.093635418,0.323809524,24,15,6,FALSE,g16659,g16659,15.66666667,9,0,FALSE,0,g16659,88940469
2.692307692,0.009205592,0.371428571,0.238095238,5,7,5,FALSE,g10035,g10035,8.428571429,2,0,FALSE,0,g10035,1047274
0,0,0,0.266666667,0,6,6,FALSE,Cre02.g099050,Cre02.g099050,7.5,0,0,FALSE,0,Cre02.g099050,0
7.955087719,8.83E-04,0.125705716,0.380952381,15,7,4,FALSE,Cre17.g738650,Cre17.g738650,34.14285714,3,0,FALSE,0,Cre17.g738650,1565686
7.838395415,0,0.127577131,0,17,1,0,FALSE,Cre17.g715250,Cre17.g715250,9,1,0,FALSE,0,Cre17.g715250,0
0,0,0,0.05,0,5,5,FALSE,g8778,g8778,26.4,0,0,FALSE,0,g8778,0
0,0,0,0.5,0,3,3,FALSE,"CYG42,Cre13.g607250","CYG42,Cre13.g607250",8.666666667,0,0,FALSE,0,"CYG42,Cre13.g607250",0
3.127118644,0.052674098,0.319783198,0.302854123,9,44,28,FALSE,Cre06.g273450,Cre06.g273450,66.54545455,16,0,FALSE,0,Cre06.g273450,30172295
0,0,0,0.083333333,0,4,4,FALSE,Cre03.g155300,Cre03.g155300,9.25,0,0,FALSE,0,Cre03.g155300,0
0,0,0,0,0,2,2,FALSE,Cre16.g674550,Cre16.g674550,5,0,0,FALSE,0,Cre16.g674550,0
3.81294964,0.120768107,0.262264151,0.230769231,8,13,5,FALSE,Cre16.g687350,Cre16.g687350,32.92307692,8,0,FALSE,0,Cre16.g687350,39222679
10.02699896,0,0.099730737,0.208333333,20,9,0,FALSE,Cre17.g717900,Cre17.g717900,7.888888889,9,0,FALSE,0,Cre17.g717900,0
11.03116883,0,0.090652225,0.416666667,21,4,1,FALSE,g1786,g1786,6.75,3,0,FALSE,0,g1786,0
0,0,0,0,0,1,1,FALSE,"Cre01.g004000,g99","Cre01.g004000,g99",10,0,0,FALSE,0,"Cre01.g004000,g99",0
3.6,0.136937202,0.277777778,0.178571429,6,8,6,FALSE,Cre04.g215400,Cre04.g215400,17.625,2,0,FALSE,0,Cre04.g215400,152352387
6.241895262,0.040935326,0.160207751,0.138888889,15,9,1,FALSE,Cre06.g294250,Cre06.g294250,8.333333333,8,0,FALSE,0,Cre06.g294250,28201347
5.603575184,0.201721419,0.178457497,0.172727273,19,11,4,FALSE,g18167,g18167,31.54545455,7,0,FALSE,0,g18167,263341132
6.842316514,0.197334897,0.146149334,0.236111111,16,9,1,FALSE,Cre17.g739400,Cre17.g739400,58.11111111,8,0,FALSE,0,Cre17.g739400,508767237
5.028991971,0.940681083,0.198847007,0.227866473,17,53,5,FALSE,Cre03.g194750,Cre03.g194750,72.52830189,48,0,FALSE,0,Cre03.g194750,33651490077
2.886010363,2.506018,0.346499102,0.21278826,6,54,35,FALSE,g1432,g1432,69.35185185,19,0,FALSE,0,g1432,8134525048
6.946446446,0.559821067,0.143958498,0.172364672,20,27,6,FALSE,Cre12.g521150,Cre12.g521150,29.74074074,21,0,FALSE,0,Cre12.g521150,887253784
1.833333333,0,0.545454545,0,2,1,0,FALSE,Cre17.g698500,Cre17.g698500,25,1,0,FALSE,0,Cre17.g698500,0
4.502793296,6.82E-05,0.222084367,0.3,11,5,4,FALSE,Cre12.g485150,Cre12.g485150,38.4,1,0,FALSE,0,Cre12.g485150,56360
6.497076023,4.60E-04,0.153915392,0.281818182,16,11,5,FALSE,g14415,g14415,118.1818182,6,0,FALSE,0,g14415,373700
3.277777778,0.134653863,0.305084746,0.166666667,6,12,10,FALSE,Cre08.g372100,Cre08.g372100,16.58333333,2,0,FALSE,0,Cre08.g372100,32840148
