"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","label","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"10.926202321724709","0.0","0.09152310844653563","0.0","1","19","false","Cre16.g661450","Cre16.g661450","15.0","0","1","0","0.9637729842272821","false","0","Cre16.g661450","0","0.0"
"7.569296375266524","1.7354075913130386E-5","0.13211267605633803","0.0","2","15","false","Cre02.g091750,g1719","Cre02.g091750,g1719","14.5","0","2","0","0.976024465783699","false","0","Cre02.g091750,g1719","377974","0.5"
"8.79376924899313","9.974168905276976E-5","0.11371687972304916","0.0","2","17","false","g2756","g2756","6.0","0","2","0","0.9715555866825067","false","0","g2756","25831386","0.5"
"10.410092395167021","0.0","0.09606062674950502","0.0","1","20","false","Cre02.g100600","Cre02.g100600","2.0","0","1","0","0.9656565970979306","false","0","Cre02.g100600","0","0.0"
"9.410210850509358","2.369106846718787E-4","0.1062675444669629","0.0","2","19","false","g16741","g16741","2.0","0","2","0","0.9693057998156592","false","0","g16741","12950882","0.5"
"9.201255626628761","0.0","0.10868081929013736","0.0","1","17","false","Cre02.g073850","Cre02.g073850","2.0","0","1","0","0.9700684101217928","false","0","Cre02.g073850","0","0.0"
"7.667377398720682","3.206344957167796E-6","0.13042269187986652","0.5333333333333333","6","16","false","Cre06.g252600","Cre06.g252600","32.5","0","6","0","0.975666505844085","false","0","Cre06.g252600","755090","0.3282828282828283"
"7.625918028903103","6.044368846286748E-5","0.13113175308335145","0.0","3","17","false","Cre03.g195400","Cre03.g195400","9.333333333333334","0","3","0","0.9758178174127623","false","0","Cre03.g195400","2078490","0.3333333333333333"
"8.521440416962806","0.0","0.11735105229503183","0.0","1","18","false","Cre12.g540750","Cre12.g540750","3.0","0","1","0","0.9725494875293327","false","0","Cre12.g540750","0","0.0"
"6.968253968253968","2.81521179521289E-4","0.14350797266514806","0.0","3","16","false","Cre01.g043400","Cre01.g043400","11.333333333333334","0","3","0","0.9782180512107519","false","0","Cre01.g043400","13062410","0.34444444444444444"
"8.410566216536365","4.823356757489547E-4","0.11889805920959974","0.0","3","18","false","g16862","g16862","3.3333333333333335","0","3","0","0.9729541378958526","false","0","g16862","25925418","0.3333333333333333"
"7.277896233120114","0.0","0.13740234375","1.0","2","16","false","Cre14.g619850","Cre14.g619850","22.5","0","2","0","0.9770879699521164","false","0","Cre14.g619850","0","0.6428571428571429"
"9.70161099265577","0.0","0.1030756645218007","0.0","1","18","false","g16937","g16937","6.0","0","1","0","0.9682422956472416","false","0","g16937","0","0.0"
"11.670575692963753","0.0","0.08568557595688316","0.0","1","20","false","Cre03.g149550","Cre03.g149550","9.0","0","1","0","0.9610562930913731","false","0","Cre03.g149550","0","0.0"
"8.726249703861644","0.0","0.1145967665304682","0.0","1","17","false","Cre01.g055050","Cre01.g055050","5.0","0","1","0","0.971802008380067","false","0","Cre01.g055050","0","0.0"
"8.072731580194267","2.369106846718787E-4","0.12387380777696258","0.0","2","18","false","g13107","g13107","13.0","0","2","0","0.9741871110211888","false","0","g13107","15856234","0.5"
"7.850746268656716","0.0","0.12737642585551331","0.0","1","15","false","FAS1,FAS2","FAS1,FAS2","11.0","0","1","0","0.9749972763917637","false","0","FAS1,FAS2","0","0.0"
"7.871120587538498","0.0","0.1270467132193595","1.0","2","17","false","Cre17.g727050","Cre17.g727050","8.5","0","2","0","0.9749229175637282","false","0","Cre17.g727050","0","0.5666666666666667"
"8.551883439943142","0.0","0.11693330563058384","0.0","1","17","false","Cre01.g015950","Cre01.g015950","2.0","0","1","0","0.9724383816060469","false","0","Cre01.g015950","0","0.0"
"7.593698175787728","3.050562710810753E-8","0.13168814151561475","0.0","2","16","false","Cre06.g297550","Cre06.g297550","7.0","0","2","0","0.9759354081175631","false","0","Cre06.g297550","32","0.6"
"8.755745084103292","0.0","0.11421072568861952","0.0","1","16","false","Cre10.g427050","Cre10.g427050","10.0","0","1","0","0.9716943610069223","false","0","Cre10.g427050","0","0.0"
"8.755745084103292","0.0","0.11421072568861952","0.0","1","16","false","Cre10.g455400","Cre10.g455400","10.0","0","1","0","0.9716943610069223","false","0","Cre10.g455400","0","0.0"
"7.69604359156598","0.0","0.12993689395105434","1.0","3","16","false","g6716","g6716","60.666666666666664","0","3","0","0.975561884702314","false","0","g6716","0","0.5141242937853108"
"8.503672115612414","0.0","0.11759625564161141","0.0","1","17","false","Cre06.g270650","Cre06.g270650","3.0","0","1","0","0.9726143353444803","false","0","Cre06.g270650","0","0.0"
"7.787846481876333","2.369106846718787E-4","0.12840520191649554","0.0","2","16","false","Cre06.g284450","Cre06.g284450","9.5","0","2","0","0.9752268376573857","false","0","Cre06.g284450","25278174","0.5"
"8.787728026533996","0.0","0.11379505567088131","0.0","1","17","false","PEN2,TDP1","PEN2,TDP1","2.0","0","1","0","0.9715776349396569","false","0","PEN2,TDP1","0","0.0"
"7.503672115612414","6.224368581448653E-5","0.1332680832254602","0.7333333333333333","6","17","false","Cre03.g203450","Cre03.g203450","19.666666666666668","0","6","0","0.9762639703809767","false","0","Cre03.g203450","2621784","0.427536231884058"
"8.396470030798389","0.0","0.11909766798809306","0.0","1","18","false","g10334","g10334","13.0","0","1","0","0.9730055838292029","false","0","g10334","0","0.0"
"8.943141435678749","0.0","0.1118175315902408","0.0","1","17","false","Cre06.g248750","Cre06.g248750","5.0","0","1","0","0.971010432716501","false","0","Cre06.g248750","0","0.0"
"9.950248756218905","0.0","0.1005","0.0","1","17","false","g5636","g5636","2.0","0","1","0","0.9673348585539456","false","0","g5636","0","0.0"
"7.717128642501777","2.8617275727874526E-4","0.12958187511512248","0.16666666666666666","4","16","false","Cre12.g559450","Cre12.g559450","8.5","0","4","0","0.9754849319616723","false","0","Cre12.g559450","99491434","0.26666666666666666"
"8.132906894100923","0.0","0.1229572664511055","0.0","1","17","false","Cre06.g255350","Cre06.g255350","7.0","0","1","0","0.9739674930872229","false","0","Cre06.g255350","0","0.0"
"8.156834873252784","0.0","0.12259657275631716","0.0","1","16","false","g9921","g9921","9.0","0","1","0","0.9738801646961578","false","0","g9921","0","0.0"
"8.463634209902867","0.0","0.11815255423372988","0.0","1","16","false","Cre06.g270600","Cre06.g270600","6.0","0","1","0","0.9727604590879457","false","0","Cre06.g270600","0","0.0"
"13.517294479981047","0.0","0.07397930121896716","0.0","1","23","false","Cre12.g496850,Cre12.g496900","Cre12.g496850,Cre12.g496900","2.0","0","1","0","0.9543164435037188","false","0","Cre12.g496850,Cre12.g496900","0","0.0"
"6.905946458185264","0.0","0.14480274442538593","1.0","3","15","false","g9123","g9123","19.333333333333332","0","3","0","0.9784454508825355","false","0","g9123","0","0.4496124031007752"
"6.841980573323857","1.6563257063503687E-4","0.14615650969529084","0.6476190476190476","15","16","false","Cre09.g388200","Cre09.g388200","39.8","0","15","0","0.9786789030170663","false","0","Cre09.g388200","14593952","0.3209677419354839"
"9.44894574745321","0.0","0.10583191254638451","0.0","1","16","false","g5343","g5343","4.0","0","1","0","0.969164431578638","false","0","g5343","0","0.0"
"7.85939350864724","2.369106846718787E-4","0.1272362808783855","0.0","2","16","false","Cre16.g685600","Cre16.g685600","31.0","0","2","0","0.9749657171217253","false","0","Cre16.g685600","28257186","0.5"
"6.45593461265103","6.796313700387782E-5","0.15489624043595532","0.4","5","14","false","Cre01.g049650","Cre01.g049650","20.8","0","5","0","0.9800878298808355","false","0","Cre01.g049650","631558","0.3074626865671642"
"7.308576166785122","0.0","0.1368255563299243","1.0","2","16","false","Cre05.g242650","Cre05.g242650","12.0","0","2","0","0.9769759993912951","false","0","Cre05.g242650","0","0.631578947368421"
"7.874792703150912","0.0","0.1269874697272823","0.0","1","17","false","Cre17.g717800","Cre17.g717800","6.0","0","1","0","0.9749095156819311","false","0","Cre17.g717800","0","0.0"
"10.499881544657663","0.0","0.09523916967509026","0.0","1","18","false","Cre04.g217250,g4522","Cre04.g217250,g4522","6.0","0","1","0","0.9653288994720522","false","0","Cre04.g217250,g4522","0","0.0"
"8.60329305851694","2.369106846718787E-4","0.11623456195183741","0.0","2","16","false","g10019","g10019","5.0","0","2","0","0.972250755260887","false","0","g10019","6952574","0.5"
"7.571902392797915","0.0","0.13206720690841964","0.0","1","17","false","Cre04.g216350,Cre04.g216351","Cre04.g216350,Cre04.g216351","36.0","0","1","0","0.9760149547708105","false","0","Cre04.g216350,Cre04.g216351","0","0.0"
"6.714877990997394","0.0010092414442836274","0.1489230334997442","0.3333333333333333","4","16","false","Cre11.g478456","Cre11.g478456","13.5","0","4","0","0.9791427810547542","false","0","Cre11.g478456","31671692","0.27040816326530615"
"9.3605780620706","0.0","0.10683100908607729","0.0","1","17","false","Cre13.g604200","Cre13.g604200","8.0","0","1","0","0.9694869413793044","false","0","Cre13.g604200","0","0.0"
"8.511016346837243","0.0012249968947698681","0.1174947807933194","0.0","3","15","false","Cre01.g053200","Cre01.g053200","6.666666666666667","0","3","0","0.9725875315808858","false","0","Cre01.g053200","7746726","0.3333333333333333"
"8.70623075100687","0.0","0.11486026830662059","0.0","1","17","false","Cre07.g331550","Cre07.g331550","5.0","0","1","0","0.9718750702517999","false","0","Cre07.g331550","0","0.0"
"9.02452025586354","0.0","0.11080921441228589","0.0","1","17","false","g4381","g4381","3.0","0","1","0","0.9707134297231258","false","0","g4381","0","0.0"
